record_id,patient_id,split,in_train_loader
cpsc2018_A5070,cpsc2018_A5070,cal,no
cpsc2018_A5071,cpsc2018_A5071,train,yes
cpsc2018_A5072,cpsc2018_A5072,val,no
cpsc2018_A5073,cpsc2018_A5073,val,no
cpsc2018_A5074,cpsc2018_A5074,train,yes
cpsc2018_A5075,cpsc2018_A5075,test,no
cpsc2018_A5076,cpsc2018_A5076,test,no
cpsc2018_A5077,cpsc2018_A5077,train,yes
cpsc2018_A5078,cpsc2018_A5078,train,yes
cpsc2018_A5079,cpsc2018_A5079,test,no
cpsc2018_A5080,cpsc2018_A5080,train,yes
cpsc2018_A5081,cpsc2018_A5081,train,yes
cpsc2018_A5082,cpsc2018_A5082,val,no
cpsc2018_A5083,cpsc2018_A5083,train,yes
cpsc2018_A5084,cpsc2018_A5084,train,yes
cpsc2018_A5085,cpsc2018_A5085,train,yes
cpsc2018_A5086,cpsc2018_A5086,test,no
cpsc2018_A5087,cpsc2018_A5087,train,yes
cpsc2018_A5088,cpsc2018_A5088,cal,no
cpsc2018_A5089,cpsc2018_A5089,cal,no
cpsc2018_A5090,cpsc2018_A5090,train,yes
cpsc2018_A5091,cpsc2018_A5091,train,yes
cpsc2018_A5092,cpsc2018_A5092,train,yes
cpsc2018_A5093,cpsc2018_A5093,train,yes
cpsc2018_A5094,cpsc2018_A5094,train,yes
cpsc2018_A5095,cpsc2018_A5095,train,yes
cpsc2018_A5096,cpsc2018_A5096,cal,no
cpsc2018_A5097,cpsc2018_A5097,val,no
cpsc2018_A5098,cpsc2018_A5098,train,yes
cpsc2018_A5099,cpsc2018_A5099,train,yes
cpsc2018_A5100,cpsc2018_A5100,train,yes
cpsc2018_A5101,cpsc2018_A5101,train,yes
cpsc2018_A5102,cpsc2018_A5102,train,yes
cpsc2018_A5103,cpsc2018_A5103,cal,no
cpsc2018_A5104,cpsc2018_A5104,train,yes
cpsc2018_A5105,cpsc2018_A5105,train,yes
cpsc2018_A5106,cpsc2018_A5106,train,yes
cpsc2018_A5107,cpsc2018_A5107,train,yes
cpsc2018_A5108,cpsc2018_A5108,train,yes
cpsc2018_A5109,cpsc2018_A5109,train,yes
cpsc2018_A5110,cpsc2018_A5110,train,yes
cpsc2018_A5111,cpsc2018_A5111,train,yes
cpsc2018_A5112,cpsc2018_A5112,test,no
cpsc2018_A5113,cpsc2018_A5113,val,no
cpsc2018_A5114,cpsc2018_A5114,test,no
cpsc2018_A5115,cpsc2018_A5115,val,no
cpsc2018_A5116,cpsc2018_A5116,train,yes
cpsc2018_A5117,cpsc2018_A5117,train,yes
cpsc2018_A5118,cpsc2018_A5118,train,yes
cpsc2018_A5119,cpsc2018_A5119,cal,no
cpsc2018_A5120,cpsc2018_A5120,test,no
cpsc2018_A5121,cpsc2018_A5121,train,yes
cpsc2018_A5122,cpsc2018_A5122,train,yes
cpsc2018_A5123,cpsc2018_A5123,train,yes
cpsc2018_A5124,cpsc2018_A5124,train,yes
cpsc2018_A5125,cpsc2018_A5125,train,yes
cpsc2018_A5126,cpsc2018_A5126,train,yes
cpsc2018_A5127,cpsc2018_A5127,test,no
cpsc2018_A5128,cpsc2018_A5128,test,no
cpsc2018_A5129,cpsc2018_A5129,train,yes
cpsc2018_A5130,cpsc2018_A5130,test,no
cpsc2018_A5131,cpsc2018_A5131,test,no
cpsc2018_A5132,cpsc2018_A5132,train,yes
cpsc2018_A5133,cpsc2018_A5133,cal,no
cpsc2018_A5134,cpsc2018_A5134,cal,no
cpsc2018_A5135,cpsc2018_A5135,cal,no
cpsc2018_A5136,cpsc2018_A5136,train,yes
cpsc2018_A5137,cpsc2018_A5137,train,yes
cpsc2018_A5138,cpsc2018_A5138,cal,no
cpsc2018_A5139,cpsc2018_A5139,train,yes
cpsc2018_A5140,cpsc2018_A5140,test,no
cpsc2018_A5141,cpsc2018_A5141,train,yes
cpsc2018_A5142,cpsc2018_A5142,train,yes
cpsc2018_A5143,cpsc2018_A5143,train,yes
cpsc2018_A5144,cpsc2018_A5144,cal,no
cpsc2018_A5145,cpsc2018_A5145,train,yes
cpsc2018_A5146,cpsc2018_A5146,train,yes
cpsc2018_A5147,cpsc2018_A5147,train,yes
cpsc2018_A5148,cpsc2018_A5148,train,yes
cpsc2018_A5149,cpsc2018_A5149,train,yes
cpsc2018_A5150,cpsc2018_A5150,train,yes
cpsc2018_A5151,cpsc2018_A5151,test,no
cpsc2018_A5152,cpsc2018_A5152,train,yes
cpsc2018_A5153,cpsc2018_A5153,train,yes
cpsc2018_A5154,cpsc2018_A5154,train,yes
cpsc2018_A5155,cpsc2018_A5155,cal,no
cpsc2018_A5156,cpsc2018_A5156,test,no
cpsc2018_A5157,cpsc2018_A5157,train,yes
cpsc2018_A5158,cpsc2018_A5158,val,no
cpsc2018_A5159,cpsc2018_A5159,train,yes
cpsc2018_A5160,cpsc2018_A5160,test,no
cpsc2018_A5161,cpsc2018_A5161,val,no
cpsc2018_A5162,cpsc2018_A5162,train,yes
cpsc2018_A5163,cpsc2018_A5163,train,yes
cpsc2018_A5164,cpsc2018_A5164,train,yes
cpsc2018_A5165,cpsc2018_A5165,test,no
cpsc2018_A5166,cpsc2018_A5166,train,yes
cpsc2018_A5167,cpsc2018_A5167,train,yes
cpsc2018_A5168,cpsc2018_A5168,cal,no
cpsc2018_A5169,cpsc2018_A5169,train,yes
cpsc2018_A5170,cpsc2018_A5170,val,no
cpsc2018_A5171,cpsc2018_A5171,train,yes
cpsc2018_A5172,cpsc2018_A5172,test,no
cpsc2018_A5173,cpsc2018_A5173,train,yes
cpsc2018_A5174,cpsc2018_A5174,test,no
cpsc2018_A5175,cpsc2018_A5175,train,yes
cpsc2018_A5176,cpsc2018_A5176,train,yes
cpsc2018_A5177,cpsc2018_A5177,train,yes
cpsc2018_A5178,cpsc2018_A5178,train,yes
cpsc2018_A5179,cpsc2018_A5179,train,yes
cpsc2018_A5180,cpsc2018_A5180,train,yes
cpsc2018_A5181,cpsc2018_A5181,train,yes
cpsc2018_A5182,cpsc2018_A5182,train,yes
cpsc2018_A5183,cpsc2018_A5183,test,no
cpsc2018_A5184,cpsc2018_A5184,val,no
cpsc2018_A5185,cpsc2018_A5185,cal,no
cpsc2018_A5186,cpsc2018_A5186,train,yes
cpsc2018_A5187,cpsc2018_A5187,train,yes
cpsc2018_A5188,cpsc2018_A5188,test,no
cpsc2018_A5189,cpsc2018_A5189,cal,no
cpsc2018_A5190,cpsc2018_A5190,train,yes
cpsc2018_A5191,cpsc2018_A5191,train,yes
cpsc2018_A5192,cpsc2018_A5192,cal,no
cpsc2018_A5193,cpsc2018_A5193,train,yes
cpsc2018_A5194,cpsc2018_A5194,train,yes
cpsc2018_A5195,cpsc2018_A5195,train,yes
cpsc2018_A5196,cpsc2018_A5196,train,yes
cpsc2018_A5197,cpsc2018_A5197,train,yes
cpsc2018_A5198,cpsc2018_A5198,val,no
cpsc2018_A5199,cpsc2018_A5199,test,no
cpsc2018_A5200,cpsc2018_A5200,train,yes
cpsc2018_A5201,cpsc2018_A5201,test,no
cpsc2018_A5202,cpsc2018_A5202,test,no
cpsc2018_A5203,cpsc2018_A5203,val,no
cpsc2018_A5204,cpsc2018_A5204,train,yes
cpsc2018_A5205,cpsc2018_A5205,cal,no
cpsc2018_A5206,cpsc2018_A5206,train,yes
cpsc2018_A5207,cpsc2018_A5207,train,yes
cpsc2018_A5208,cpsc2018_A5208,train,yes
cpsc2018_A5209,cpsc2018_A5209,test,no
cpsc2018_A5210,cpsc2018_A5210,train,yes
cpsc2018_A5211,cpsc2018_A5211,train,yes
cpsc2018_A5212,cpsc2018_A5212,train,yes
cpsc2018_A5213,cpsc2018_A5213,cal,no
cpsc2018_A5214,cpsc2018_A5214,cal,no
cpsc2018_A5215,cpsc2018_A5215,test,no
cpsc2018_A5216,cpsc2018_A5216,train,yes
cpsc2018_A5217,cpsc2018_A5217,test,no
cpsc2018_A5218,cpsc2018_A5218,train,yes
cpsc2018_A5219,cpsc2018_A5219,train,yes
cpsc2018_A5220,cpsc2018_A5220,train,yes
cpsc2018_A5221,cpsc2018_A5221,train,yes
cpsc2018_A5222,cpsc2018_A5222,train,yes
cpsc2018_A5223,cpsc2018_A5223,train,yes
cpsc2018_A5224,cpsc2018_A5224,test,no
cpsc2018_A5225,cpsc2018_A5225,train,yes
cpsc2018_A5226,cpsc2018_A5226,cal,no
cpsc2018_A5227,cpsc2018_A5227,val,no
cpsc2018_A5228,cpsc2018_A5228,train,yes
cpsc2018_A5229,cpsc2018_A5229,train,yes
cpsc2018_A5230,cpsc2018_A5230,val,no
cpsc2018_A5231,cpsc2018_A5231,train,yes
cpsc2018_A5232,cpsc2018_A5232,val,no
cpsc2018_A5233,cpsc2018_A5233,train,yes
cpsc2018_A5234,cpsc2018_A5234,val,no
cpsc2018_A5235,cpsc2018_A5235,test,no
cpsc2018_A5236,cpsc2018_A5236,cal,no
cpsc2018_A5237,cpsc2018_A5237,train,yes
cpsc2018_A5238,cpsc2018_A5238,train,yes
cpsc2018_A5239,cpsc2018_A5239,cal,no
cpsc2018_A5240,cpsc2018_A5240,train,yes
cpsc2018_A5241,cpsc2018_A5241,cal,no
cpsc2018_A5242,cpsc2018_A5242,train,yes
cpsc2018_A5243,cpsc2018_A5243,train,yes
cpsc2018_A5244,cpsc2018_A5244,cal,no
cpsc2018_A5245,cpsc2018_A5245,test,no
cpsc2018_A5246,cpsc2018_A5246,train,yes
cpsc2018_A5247,cpsc2018_A5247,train,yes
cpsc2018_A5248,cpsc2018_A5248,train,yes
cpsc2018_A5249,cpsc2018_A5249,train,yes
cpsc2018_A5250,cpsc2018_A5250,train,yes
cpsc2018_A5251,cpsc2018_A5251,test,no
cpsc2018_A5252,cpsc2018_A5252,train,yes
cpsc2018_A5253,cpsc2018_A5253,test,no
cpsc2018_A5254,cpsc2018_A5254,cal,no
cpsc2018_A5255,cpsc2018_A5255,train,yes
cpsc2018_A5256,cpsc2018_A5256,cal,no
cpsc2018_A5257,cpsc2018_A5257,val,no
cpsc2018_A5258,cpsc2018_A5258,cal,no
cpsc2018_A5259,cpsc2018_A5259,cal,no
cpsc2018_A5260,cpsc2018_A5260,train,yes
cpsc2018_A5261,cpsc2018_A5261,train,yes
cpsc2018_A5262,cpsc2018_A5262,train,yes
cpsc2018_A5263,cpsc2018_A5263,test,no
cpsc2018_A5264,cpsc2018_A5264,train,yes
cpsc2018_A5265,cpsc2018_A5265,test,no
cpsc2018_A5266,cpsc2018_A5266,train,yes
cpsc2018_A5267,cpsc2018_A5267,test,no
cpsc2018_A5268,cpsc2018_A5268,train,yes
cpsc2018_A5269,cpsc2018_A5269,train,yes
cpsc2018_A5270,cpsc2018_A5270,train,yes
cpsc2018_A5271,cpsc2018_A5271,train,yes
cpsc2018_A5272,cpsc2018_A5272,test,no
cpsc2018_A5273,cpsc2018_A5273,cal,no
cpsc2018_A5274,cpsc2018_A5274,train,yes
cpsc2018_A5275,cpsc2018_A5275,train,yes
cpsc2018_A5276,cpsc2018_A5276,train,yes
cpsc2018_A5277,cpsc2018_A5277,train,yes
cpsc2018_A5278,cpsc2018_A5278,train,yes
cpsc2018_A5279,cpsc2018_A5279,train,yes
cpsc2018_A5280,cpsc2018_A5280,train,yes
cpsc2018_A5281,cpsc2018_A5281,train,yes
cpsc2018_A5282,cpsc2018_A5282,train,yes
cpsc2018_A5283,cpsc2018_A5283,test,no
cpsc2018_A5284,cpsc2018_A5284,test,no
cpsc2018_A5285,cpsc2018_A5285,train,yes
cpsc2018_A5286,cpsc2018_A5286,val,no
cpsc2018_A5287,cpsc2018_A5287,train,yes
cpsc2018_A5288,cpsc2018_A5288,test,no
cpsc2018_A5289,cpsc2018_A5289,train,yes
cpsc2018_A5290,cpsc2018_A5290,train,yes
cpsc2018_A5291,cpsc2018_A5291,train,yes
cpsc2018_A5292,cpsc2018_A5292,train,yes
cpsc2018_A5293,cpsc2018_A5293,test,no
cpsc2018_A5294,cpsc2018_A5294,test,no
cpsc2018_A5295,cpsc2018_A5295,train,yes
cpsc2018_A5296,cpsc2018_A5296,test,no
cpsc2018_A5297,cpsc2018_A5297,train,yes
cpsc2018_A5298,cpsc2018_A5298,val,no
cpsc2018_A5299,cpsc2018_A5299,train,yes
cpsc2018_A5300,cpsc2018_A5300,val,no
cpsc2018_A5301,cpsc2018_A5301,train,yes
cpsc2018_A5302,cpsc2018_A5302,cal,no
cpsc2018_A5303,cpsc2018_A5303,train,yes
cpsc2018_A5304,cpsc2018_A5304,train,yes
cpsc2018_A5305,cpsc2018_A5305,cal,no
cpsc2018_A5306,cpsc2018_A5306,test,no
cpsc2018_A5307,cpsc2018_A5307,train,yes
cpsc2018_A5308,cpsc2018_A5308,test,no
cpsc2018_A5309,cpsc2018_A5309,test,no
cpsc2018_A5310,cpsc2018_A5310,test,no
cpsc2018_A5311,cpsc2018_A5311,test,no
cpsc2018_A5312,cpsc2018_A5312,train,yes
cpsc2018_A5313,cpsc2018_A5313,train,yes
cpsc2018_A5314,cpsc2018_A5314,train,yes
cpsc2018_A5315,cpsc2018_A5315,train,yes
cpsc2018_A5316,cpsc2018_A5316,train,yes
cpsc2018_A5317,cpsc2018_A5317,train,yes
cpsc2018_A5318,cpsc2018_A5318,train,yes
cpsc2018_A5319,cpsc2018_A5319,train,yes
cpsc2018_A5320,cpsc2018_A5320,train,yes
cpsc2018_A5321,cpsc2018_A5321,val,no
cpsc2018_A5322,cpsc2018_A5322,cal,no
cpsc2018_A5323,cpsc2018_A5323,train,yes
cpsc2018_A5324,cpsc2018_A5324,train,yes
cpsc2018_A5325,cpsc2018_A5325,train,yes
cpsc2018_A5326,cpsc2018_A5326,train,yes
cpsc2018_A5327,cpsc2018_A5327,cal,no
cpsc2018_A5328,cpsc2018_A5328,cal,no
cpsc2018_A5329,cpsc2018_A5329,train,yes
cpsc2018_A5330,cpsc2018_A5330,cal,no
cpsc2018_A5331,cpsc2018_A5331,test,no
cpsc2018_A5332,cpsc2018_A5332,train,yes
cpsc2018_A5333,cpsc2018_A5333,train,yes
cpsc2018_A5334,cpsc2018_A5334,train,yes
cpsc2018_A5335,cpsc2018_A5335,cal,no
cpsc2018_A5336,cpsc2018_A5336,test,no
cpsc2018_A5337,cpsc2018_A5337,test,no
cpsc2018_A5338,cpsc2018_A5338,train,yes
cpsc2018_A5339,cpsc2018_A5339,train,yes
cpsc2018_A5340,cpsc2018_A5340,train,yes
cpsc2018_A5341,cpsc2018_A5341,val,no
cpsc2018_A5342,cpsc2018_A5342,test,no
cpsc2018_A5343,cpsc2018_A5343,test,no
cpsc2018_A5344,cpsc2018_A5344,train,yes
cpsc2018_A5345,cpsc2018_A5345,train,yes
cpsc2018_A5346,cpsc2018_A5346,train,yes
cpsc2018_A5347,cpsc2018_A5347,val,no
cpsc2018_A5348,cpsc2018_A5348,train,yes
cpsc2018_A5349,cpsc2018_A5349,train,yes
cpsc2018_A5350,cpsc2018_A5350,train,yes
cpsc2018_A5351,cpsc2018_A5351,train,yes
cpsc2018_A5352,cpsc2018_A5352,train,yes
cpsc2018_A5353,cpsc2018_A5353,train,yes
cpsc2018_A5354,cpsc2018_A5354,test,no
cpsc2018_A5355,cpsc2018_A5355,cal,no
cpsc2018_A5356,cpsc2018_A5356,train,yes
cpsc2018_A5357,cpsc2018_A5357,val,no
cpsc2018_A5358,cpsc2018_A5358,cal,no
cpsc2018_A5359,cpsc2018_A5359,train,yes
cpsc2018_A5360,cpsc2018_A5360,test,no
cpsc2018_A5361,cpsc2018_A5361,test,no
cpsc2018_A5362,cpsc2018_A5362,train,yes
cpsc2018_A5363,cpsc2018_A5363,cal,no
cpsc2018_A5364,cpsc2018_A5364,test,no
cpsc2018_A5365,cpsc2018_A5365,cal,no
cpsc2018_A5366,cpsc2018_A5366,test,no
cpsc2018_A5367,cpsc2018_A5367,train,yes
cpsc2018_A5368,cpsc2018_A5368,cal,no
cpsc2018_A5369,cpsc2018_A5369,train,yes
cpsc2018_A5370,cpsc2018_A5370,test,no
cpsc2018_A5371,cpsc2018_A5371,train,yes
cpsc2018_A5372,cpsc2018_A5372,train,yes
cpsc2018_A5373,cpsc2018_A5373,train,yes
cpsc2018_A5374,cpsc2018_A5374,train,yes
cpsc2018_A5375,cpsc2018_A5375,train,yes
cpsc2018_A5376,cpsc2018_A5376,train,yes
cpsc2018_A5377,cpsc2018_A5377,cal,no
cpsc2018_A5378,cpsc2018_A5378,train,yes
cpsc2018_A5379,cpsc2018_A5379,val,no
cpsc2018_A5380,cpsc2018_A5380,test,no
cpsc2018_A5381,cpsc2018_A5381,train,yes
cpsc2018_A5382,cpsc2018_A5382,train,yes
cpsc2018_A5383,cpsc2018_A5383,test,no
cpsc2018_A5384,cpsc2018_A5384,train,yes
cpsc2018_A5385,cpsc2018_A5385,val,no
cpsc2018_A5386,cpsc2018_A5386,train,yes
cpsc2018_A5387,cpsc2018_A5387,train,yes
cpsc2018_A5388,cpsc2018_A5388,test,no
cpsc2018_A5389,cpsc2018_A5389,val,no
cpsc2018_A5390,cpsc2018_A5390,cal,no
cpsc2018_A5391,cpsc2018_A5391,test,no
cpsc2018_A5392,cpsc2018_A5392,cal,no
cpsc2018_A5393,cpsc2018_A5393,train,yes
cpsc2018_A5394,cpsc2018_A5394,train,yes
cpsc2018_A5395,cpsc2018_A5395,cal,no
cpsc2018_A5396,cpsc2018_A5396,test,no
cpsc2018_A5397,cpsc2018_A5397,train,yes
cpsc2018_A5398,cpsc2018_A5398,train,yes
cpsc2018_A5399,cpsc2018_A5399,cal,no
cpsc2018_A5400,cpsc2018_A5400,train,yes
cpsc2018_A5401,cpsc2018_A5401,train,yes
cpsc2018_A5402,cpsc2018_A5402,test,no
cpsc2018_A5403,cpsc2018_A5403,train,yes
cpsc2018_A5404,cpsc2018_A5404,train,yes
cpsc2018_A5405,cpsc2018_A5405,train,yes
cpsc2018_A5406,cpsc2018_A5406,train,yes
cpsc2018_A5407,cpsc2018_A5407,train,yes
cpsc2018_A5408,cpsc2018_A5408,test,no
cpsc2018_A5409,cpsc2018_A5409,cal,no
cpsc2018_A5410,cpsc2018_A5410,train,yes
cpsc2018_A5411,cpsc2018_A5411,train,yes
cpsc2018_A5412,cpsc2018_A5412,train,yes
cpsc2018_A5413,cpsc2018_A5413,train,yes
cpsc2018_A5414,cpsc2018_A5414,train,yes
cpsc2018_A5415,cpsc2018_A5415,train,yes
cpsc2018_A5416,cpsc2018_A5416,train,yes
cpsc2018_A5417,cpsc2018_A5417,train,yes
cpsc2018_A5418,cpsc2018_A5418,train,yes
cpsc2018_A5419,cpsc2018_A5419,test,no
cpsc2018_A5420,cpsc2018_A5420,cal,no
cpsc2018_A5421,cpsc2018_A5421,train,yes
cpsc2018_A5422,cpsc2018_A5422,val,no
cpsc2018_A5423,cpsc2018_A5423,test,no
cpsc2018_A5424,cpsc2018_A5424,train,yes
cpsc2018_A5425,cpsc2018_A5425,train,yes
cpsc2018_A5426,cpsc2018_A5426,cal,no
cpsc2018_A5427,cpsc2018_A5427,cal,no
cpsc2018_A5428,cpsc2018_A5428,cal,no
cpsc2018_A5429,cpsc2018_A5429,val,no
cpsc2018_A5430,cpsc2018_A5430,train,yes
cpsc2018_A5431,cpsc2018_A5431,train,yes
cpsc2018_A5432,cpsc2018_A5432,train,yes
cpsc2018_A5433,cpsc2018_A5433,train,yes
cpsc2018_A5434,cpsc2018_A5434,train,yes
cpsc2018_A5435,cpsc2018_A5435,train,yes
cpsc2018_A5436,cpsc2018_A5436,val,no
cpsc2018_A5437,cpsc2018_A5437,train,yes
cpsc2018_A5438,cpsc2018_A5438,train,yes
cpsc2018_A5439,cpsc2018_A5439,train,yes
cpsc2018_A5440,cpsc2018_A5440,train,yes
cpsc2018_A5441,cpsc2018_A5441,train,yes
cpsc2018_A5442,cpsc2018_A5442,train,yes
cpsc2018_A5443,cpsc2018_A5443,test,no
cpsc2018_A5444,cpsc2018_A5444,train,yes
cpsc2018_A5445,cpsc2018_A5445,train,yes
cpsc2018_A5446,cpsc2018_A5446,cal,no
cpsc2018_A5447,cpsc2018_A5447,train,yes
cpsc2018_A5448,cpsc2018_A5448,train,yes
cpsc2018_A5449,cpsc2018_A5449,cal,no
cpsc2018_A5450,cpsc2018_A5450,train,yes
cpsc2018_A5451,cpsc2018_A5451,train,yes
cpsc2018_A5452,cpsc2018_A5452,train,yes
cpsc2018_A5453,cpsc2018_A5453,test,no
cpsc2018_A5454,cpsc2018_A5454,train,yes
cpsc2018_A5455,cpsc2018_A5455,train,yes
cpsc2018_A5456,cpsc2018_A5456,val,no
cpsc2018_A5457,cpsc2018_A5457,train,yes
cpsc2018_A5458,cpsc2018_A5458,train,yes
cpsc2018_A5459,cpsc2018_A5459,val,no
cpsc2018_A5460,cpsc2018_A5460,train,yes
cpsc2018_A5461,cpsc2018_A5461,train,yes
cpsc2018_A5462,cpsc2018_A5462,val,no
cpsc2018_A5463,cpsc2018_A5463,train,yes
cpsc2018_A5464,cpsc2018_A5464,train,yes
cpsc2018_A5465,cpsc2018_A5465,train,yes
cpsc2018_A5466,cpsc2018_A5466,train,yes
cpsc2018_A5467,cpsc2018_A5467,train,yes
cpsc2018_A5468,cpsc2018_A5468,train,yes
cpsc2018_A5469,cpsc2018_A5469,train,yes
cpsc2018_A5470,cpsc2018_A5470,test,no
cpsc2018_A5471,cpsc2018_A5471,train,yes
cpsc2018_A5472,cpsc2018_A5472,train,yes
cpsc2018_A5473,cpsc2018_A5473,test,no
cpsc2018_A5474,cpsc2018_A5474,train,yes
cpsc2018_A5475,cpsc2018_A5475,train,yes
cpsc2018_A5476,cpsc2018_A5476,train,yes
cpsc2018_A5477,cpsc2018_A5477,train,yes
cpsc2018_A5478,cpsc2018_A5478,train,yes
cpsc2018_A5479,cpsc2018_A5479,train,yes
cpsc2018_A5480,cpsc2018_A5480,val,no
cpsc2018_A5481,cpsc2018_A5481,cal,no
cpsc2018_A5482,cpsc2018_A5482,train,yes
cpsc2018_A5483,cpsc2018_A5483,train,yes
cpsc2018_A5484,cpsc2018_A5484,train,yes
cpsc2018_A5485,cpsc2018_A5485,cal,no
cpsc2018_A5486,cpsc2018_A5486,test,no
cpsc2018_A5487,cpsc2018_A5487,train,yes
cpsc2018_A5488,cpsc2018_A5488,val,no
cpsc2018_A5489,cpsc2018_A5489,train,yes
cpsc2018_A5490,cpsc2018_A5490,cal,no
cpsc2018_A5491,cpsc2018_A5491,train,yes
cpsc2018_A5492,cpsc2018_A5492,train,yes
cpsc2018_A5493,cpsc2018_A5493,train,yes
cpsc2018_A5494,cpsc2018_A5494,train,yes
cpsc2018_A5495,cpsc2018_A5495,train,yes
cpsc2018_A5496,cpsc2018_A5496,cal,no
cpsc2018_A5497,cpsc2018_A5497,cal,no
cpsc2018_A5498,cpsc2018_A5498,train,yes
cpsc2018_A5499,cpsc2018_A5499,train,yes
cpsc2018_A5500,cpsc2018_A5500,train,yes
cpsc2018_A5501,cpsc2018_A5501,train,yes
cpsc2018_A5502,cpsc2018_A5502,train,yes
cpsc2018_A5503,cpsc2018_A5503,train,yes
cpsc2018_A5504,cpsc2018_A5504,cal,no
cpsc2018_A5505,cpsc2018_A5505,train,yes
cpsc2018_A5506,cpsc2018_A5506,test,no
cpsc2018_A5507,cpsc2018_A5507,train,yes
cpsc2018_A5508,cpsc2018_A5508,train,yes
cpsc2018_A5509,cpsc2018_A5509,train,yes
cpsc2018_A5510,cpsc2018_A5510,val,no
cpsc2018_A5511,cpsc2018_A5511,train,yes
cpsc2018_A5512,cpsc2018_A5512,train,yes
cpsc2018_A5513,cpsc2018_A5513,train,yes
cpsc2018_A5514,cpsc2018_A5514,train,yes
cpsc2018_A5515,cpsc2018_A5515,train,yes
cpsc2018_A5516,cpsc2018_A5516,test,no
cpsc2018_A5517,cpsc2018_A5517,train,yes
cpsc2018_A5518,cpsc2018_A5518,val,no
cpsc2018_A5519,cpsc2018_A5519,train,yes
cpsc2018_A5520,cpsc2018_A5520,train,yes
cpsc2018_A5521,cpsc2018_A5521,train,yes
cpsc2018_A5522,cpsc2018_A5522,train,yes
cpsc2018_A5523,cpsc2018_A5523,cal,no
cpsc2018_A5524,cpsc2018_A5524,cal,no
cpsc2018_A5525,cpsc2018_A5525,train,yes
cpsc2018_A5526,cpsc2018_A5526,train,yes
cpsc2018_A5527,cpsc2018_A5527,train,yes
cpsc2018_A5528,cpsc2018_A5528,train,yes
cpsc2018_A5529,cpsc2018_A5529,cal,no
cpsc2018_A5530,cpsc2018_A5530,train,yes
cpsc2018_A5531,cpsc2018_A5531,train,yes
cpsc2018_A5532,cpsc2018_A5532,test,no
cpsc2018_A5533,cpsc2018_A5533,cal,no
cpsc2018_A5534,cpsc2018_A5534,train,yes
cpsc2018_A5535,cpsc2018_A5535,val,no
cpsc2018_A5536,cpsc2018_A5536,train,yes
cpsc2018_A5537,cpsc2018_A5537,val,no
cpsc2018_A5538,cpsc2018_A5538,train,yes
cpsc2018_A5539,cpsc2018_A5539,test,no
cpsc2018_A5540,cpsc2018_A5540,cal,no
cpsc2018_A5541,cpsc2018_A5541,val,no
cpsc2018_A5542,cpsc2018_A5542,val,no
cpsc2018_A5543,cpsc2018_A5543,val,no
cpsc2018_A5544,cpsc2018_A5544,train,yes
cpsc2018_A5545,cpsc2018_A5545,train,yes
cpsc2018_A5546,cpsc2018_A5546,test,no
cpsc2018_A5547,cpsc2018_A5547,train,yes
cpsc2018_A5548,cpsc2018_A5548,val,no
cpsc2018_A5549,cpsc2018_A5549,train,yes
cpsc2018_A5550,cpsc2018_A5550,val,no
cpsc2018_A5551,cpsc2018_A5551,train,yes
cpsc2018_A5552,cpsc2018_A5552,train,yes
cpsc2018_A5553,cpsc2018_A5553,train,yes
cpsc2018_A5554,cpsc2018_A5554,test,no
cpsc2018_A5555,cpsc2018_A5555,test,no
cpsc2018_A5556,cpsc2018_A5556,train,yes
cpsc2018_A5557,cpsc2018_A5557,train,yes
cpsc2018_A5558,cpsc2018_A5558,train,yes
cpsc2018_A5559,cpsc2018_A5559,test,no
cpsc2018_A5560,cpsc2018_A5560,train,yes
cpsc2018_A5561,cpsc2018_A5561,train,yes
cpsc2018_A5562,cpsc2018_A5562,train,yes
cpsc2018_A5563,cpsc2018_A5563,train,yes
cpsc2018_A5564,cpsc2018_A5564,train,yes
cpsc2018_A5565,cpsc2018_A5565,val,no
cpsc2018_A5566,cpsc2018_A5566,train,yes
cpsc2018_A5567,cpsc2018_A5567,train,yes
cpsc2018_A5568,cpsc2018_A5568,train,yes
cpsc2018_A5569,cpsc2018_A5569,train,yes
cpsc2018_A5570,cpsc2018_A5570,train,yes
cpsc2018_A5571,cpsc2018_A5571,test,no
cpsc2018_A5572,cpsc2018_A5572,train,yes
cpsc2018_A5573,cpsc2018_A5573,test,no
cpsc2018_A5574,cpsc2018_A5574,val,no
cpsc2018_A5575,cpsc2018_A5575,test,no
cpsc2018_A5576,cpsc2018_A5576,test,no
cpsc2018_A5577,cpsc2018_A5577,train,yes
cpsc2018_A5578,cpsc2018_A5578,train,yes
cpsc2018_A5579,cpsc2018_A5579,train,yes
cpsc2018_A5580,cpsc2018_A5580,train,yes
cpsc2018_A5581,cpsc2018_A5581,test,no
cpsc2018_A5582,cpsc2018_A5582,train,yes
cpsc2018_A5583,cpsc2018_A5583,train,yes
cpsc2018_A5584,cpsc2018_A5584,val,no
cpsc2018_A5585,cpsc2018_A5585,train,yes
cpsc2018_A5586,cpsc2018_A5586,train,yes
cpsc2018_A5587,cpsc2018_A5587,train,yes
cpsc2018_A5588,cpsc2018_A5588,test,no
cpsc2018_A5589,cpsc2018_A5589,train,yes
cpsc2018_A5590,cpsc2018_A5590,train,yes
cpsc2018_A5591,cpsc2018_A5591,train,yes
